날짜,시간,광역,지역,종류,코드,내용,긴급도
2024-07-10,2:43:49,충청남도,금강홍수통제소,홍수,5,"오늘 02:10 예산군(서계양교) 지점 홍수주의보 발령, 홍수피해 발생에 대비하시기 바랍니다. [금강홍수통제소]",3
2023-12-17,5:19:31,전라남도,화순군,한파,15,"밤 사이 내린 눈과 기온 하강으로 △내 집 앞, 내 상가 앞 눈치우기 △보행자 미끄럼 사고 △차량 감속운행 등 안전에 유의하여 주시기 바랍니다. [화순군]",2
2024-04-02,18:12:49,전라남도,전남경찰청,실종,18,"여수시 주민인 최순길씨(여,64세)를 찾습니다-158cm,40kg,검정조끼(가슴쪽 양주돌봄센터 문구),남색바지 vo.la/DRvtf / ☎112 [전남경찰청]",1
2024-07-24,17:33:16,강원특별자치도,행정안전부,폭염,7,오늘 17:30 폭염경보. 야외 활동을 자제하세요. 충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의하세요. [행정안전부],3
2024-10-23,19:56:22,전라남도,전남경찰청,실종,18,"나주시에서 배회 중인 허만덕씨(여,52세)를 찾습니다-167cm,55kg,긴생머리,남색계열점퍼,흰색긴치마
vo.la/vOKdnC /☎112 [전남경찰청]",1
2025-04-04,10:27:53,경기도,포천시,산불,3,"산불을 낼 경우 3년 이하의 징역 또는 3천만원 이하 벌금에 처해질 수 있으니 유의 바랍니다. 논밭두렁 쓰레기 소각금지, 입산시 화기물 소지금지. [포천시]",1
2024-07-20,8:56:03,전북특별자치도,완주군,호우,6,"오늘 08:40 완주군 호우주의보 발효에 따라 우리 지역에 강한 비가 내리고 있어, 산사태 및 침수 위험 지역 주민께서는 안전한 곳으로 대피 바랍니다.[완주군]",3
2024-10-07,14:27:52,부산광역시,부산경찰청,실종,18,"중구에서 목격된 김동석씨(남,57세)를 찾습니다-160cm,100kg,검정반팔티,검정바지,검정슬리퍼,흰색봉지 vo.la/LcGKLd / ☎182 [부산경찰청]",1
2024-03-15,11:58:09,충청북도,진천군,기타,24,화학물질 누출관련 현장 조치 완료되었고 계속 현장 상주 감시중으로 야외활동을 자제해주시고 부득이 외출 시 마스크를 착용 해주시기 바랍니다. [진천군],2
2024-07-07,20:33:57,경기도,오산시,호우,6,"오산시 호우예비특보 발효(내일 06~09시) 예정, 금일 20시부터 오산천 산책로 통제를 실시하오니 오산천 출입을 자제하여 주시기 바랍니다. [오산시]",3
2025-04-09,10:51:01,전북특별자치도,임실군,산불,3,"산불재난 국가위기경보 심각단계 발령 중으로 산불발생 위험이 높으니 쓰레기, 영농부산물 소각행위를 금지하고 산불 발생 시 즉시 신고하여 주시기 바랍니다. [임실군]",1
2023-12-16,18:22:48,충청남도,서천군,한파,15,"많은 눈과 영하의 기온으로 도로결빙 유의(안전운행), 한파로 인한 시설물 동파방지 조치, 한랭질환 유의.[서천군]",2
2024-08-22,14:24:16,전북특별자치도,전북특별자치도,폭염,7,"오늘 도내 폭염특보 발령. 야외 활동을 자제하세요, 충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의하세요. [전북특별자치도]",3
2024-07-30,9:47:24,전북특별자치도,정읍시,폭염,7,"정읍시 폭염경보 발효 중. 가급적 야외활동 및 농사일 자제, 물놀이 안전 등에 유의하시기 바랍니다.[정읍시]",2
2023-10-28,8:32:22,경기도,,실종,18,"[경기북부경찰청] 의정부시에서 배회중인 한우리씨(여, 22세)를 찾습니다 -158cm,통통한체형,카키색티셔츠,회색치마,회색숄더백 vo.la/cOgQ3 / ☎182",1
2024-07-28,16:23:40,울산광역시,울주군,폭염,7,"울주군 현재 폭염경보 발효 중 야외활동 자제 및 충분한 물섭취, 그늘에서 휴식 등 건강관리에 유의하시기 바랍니다[울주군]",2
2025-02-07,7:06:27,경기도,오산시,대설,13,"오산시 대설주의보 발효 중, 강추위에 많은 눈이 지속되고 있습니다. ▲출퇴근 눈길 안전 운전▲빙판길 낙상사고 주의▲수도 동파 예방 등에 유의바랍니다. [오산시]",2
2024-08-20,11:01:04,전북특별자치도,군산시,폭염,7,"폭염경보 발효 중. 무더위 휴식시간제 적극 운영, 충분한 수분 섭취, 야외활동 자제, 식중독 유의, 외출을 자제하고 휴식취하기 등 건강에 유의 바랍니다[군산시]",2
2024-05-21,9:36:54,경기도,안양시,교통,20,오늘 09:13경 안양종합운동장 빙상장 앞 가스 누출 사고 발생으로 조치 중이니 시민분들께서는 주변 도로 우회 및 접근 금지 바랍니다.[안양시],2
2024-09-10,14:10:02,충청남도,공주시,폭염,7,"폭염특보 발효중. 온열질환 예방을 위하여 낮 시간 영농작업 등 야외활동 자제, 폭염안전수칙(물섭취, 그늘, 휴식) 준수, 건강관리에 유의하시기 바랍니다.[공주시]",2
2024-08-24,13:26:30,전라남도,장성군,폭염,7,"금일 장성군 폭염주의보 발효중. 야외 활동을 자제하세요, 충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의하세요. [장성군]",2
2023-09-20,23:32:28,경상북도,,교통,20,"[울진군]군도20호선(울진읍 온양2리 산6-4) 도로사태 발생 양방향 전면 교통 통제, 작업 완료시까지 7번국도 우회 바랍니다.(054-789-6970~4)",2
2024-09-21,14:01:08,경상북도,상주시,호우,6,"상주지역 호우주의보 발효중▲산사태위험지역, 하천변산책로, 세월교 등 위험지역 출입금지▲논밭물꼬작업 금지, 외출자제 등 안전에 유의바랍니다.[상주시]",2
2024-07-05,10:25:29,광주광역시,광주광역시,폭염,7,"금일 10시 폭염경보 발효, 야외 활동은 자제해주시고 충분한 수분섭취 및 그늘 휴식을 하고 주변에 열질환환자 발생시 조속히 신고하여 주시기 바랍니다.[광주광역시]",3
2023-12-22,18:06:35,경기도,포천시청,한파,15,"현재 한파경보 발효 중. 야외활동 자제, 난방기 화재주의 ,수도계량기 보온조치, 농축산시설 냉해방지, 빙판길 서행 운전 등 안전에 유의 바랍니다. [포천시청]",2
2024-08-10,9:19:35,경기도,광명시청,폭염,7,"광명시 폭염경보 발효 중. 낮시간 야외활동(작업,외출) 자제 및 폭염안전수칙(물,그늘,휴식)을 준수하시고 코로나19 등 건강관리에 유의바랍니다. [광명시청]",2
2024-12-15,10:37:22,경상북도,상주시,한파,15,상주 지역 눈 내리는 중. 밤사이 내린 눈과 추운 날씨로 도로결빙이 우려되니 고갯길 교량 등에서 서행운전 및 보행시 낙상주의 등 안전에 유의 바랍니다. [상주시],2
2023-09-19,15:10:59,대전광역시,,실종,18,"[대전경찰청] 중구에서 배회중인 김형춘씨(여, 73세)를 찾습니다 - 160cm, 40kg, 꽃무늬블라우스, 카키색바지 
vo.la/PHoEF / ☎182",1
2024-12-13,9:04:19,울산광역시,울주군,산불,3,"울산광역시 울주군 범서읍 척과리 산350-1번지 산불재발화, 인근 주민과 등산객은 안전에 주의바랍니다[울주군]",2
2024-08-09,12:38:05,전북특별자치도,정읍시,폭염,7,"정읍시 폭염경보 발효 중. 오후시간 농사일 및 야외활동 자제, 충분한 물 마시기, 주변 노약자 돌보기 등 안전사고에 유의 바랍니다. [정읍시]",2
2024-08-30,10:02:37,전북특별자치도,전주시,폭염,7,"폭염주의보 발효중, 낮시간대 야외활동을 자제하시고 충분히 물을 마시는등 건강관리에 유의하시기 바라며, 물놀이시 안전사고 예방수칙을 준수하시기 바랍니다.[전주시]",2
2023-12-16,11:00:40,경상북도,의성군,한파,15,"오늘 오후 눈날림이 예보되어 도로결빙이 우려되오니,
차량 저속운행, 안전거리 확보 등 교통사고에 대비한 안전운전바랍니다.[의성군]",2
2024-11-27,18:15:33,강원특별자치도,원주시,교통,20,11.27.(수) 17시50분경 만종교차로에서 기업도시방면 다중추돌 교통사고 발생. 기업도시 방면 진입차량은 우회하시기 바랍니다. [원주시],2
2024-06-01,20:20:27,경상북도,포항시,기타,24,영일대해수욕장 행사장 인근 인파밀집 등 안전사고가 우려되니 난간·골목 등 위험지역 접근 자제 및 통행로에 방해되지 않도록 협조해주시기 바랍니다. [포항시],1
2024-08-11,10:26:51,강원특별자치도,화천군,물놀이,21,"물놀이 사고가 다수 발생하고 있습니다. 물놀이 전 준비운동 실시, 구명조끼 착용 등 안전에 유의하시고, 음주 후에는 물놀이를 금하시기 바랍니다.[화천군]",1
2023-11-18,11:18:32,경상북도,,강풍,17,"[포항시] 강한 바람 지속 중, 간판 등 부착물 고정, 비닐하우스 등 피해 유의, 낙하물 주의, 선박 결속, 해안 접근 금지, 외출자제 등 안전에 주의 바랍니다",2
2024-07-09,8:33:19,전북특별자치도,고창군,호우,6,"7. 9.(화) 08:30 호우주의보 발효. ▲저지대,침수우려지역,산사태,급경사지 위험지역 접근금지▲하천변 주차차량 이동조치 등 안전에 유의바랍니다.[고창군]",3
2024-04-18,6:30:13,충청남도,아산시,안개,8,"짙은 안개로 가시거리가 매우 짧습니다. 차간 안전거리 유지, 교량, 터널, 지하차도 등 운전시 감속주행 등 교통안전에 유의하세요.[아산시]",2
2024-09-20,21:23:27,경상북도,봉화군,호우,6,"봉화군 호우주의보 발효중, 시간당30mm이상의 강한비가 예상됨에 따라, 산사태, 급경사지 및 옹벽 붕괴, 저지대 하천변 주민들께서는 안전에 유의바랍니다.[봉화군]",2
2024-08-18,17:08:39,서울특별시,서울경찰청,실종,18,"강동구에서 목격된 김세진씨(남,20세)를 찾습니다-170cm,100kg,베이지색반팔,검정색흰색무늬반바지,검정신발
vo.la/AatXst /☎112 [서울경찰청]",1
2025-02-03,19:18:53,충청남도,태안군,한파,15,"오늘밤부터 급격한 기온저하와 많은 눈이 예상되오니 차량감속운행, 고령자 등 취약계층 야외활동 자제, 수도ㆍ보일러ㆍ농수산물 냉해예방 보온 조치바랍니다. [태안군]",2
2024-07-11,10:49:43,강원특별자치도,횡성군,하천,23,"7월9일(화) 15:00시부터 횡성댐 방류중입니다. 댐하류 하천의 수위가 높아질 것으로 예상되니, 안전한 곳으로 이동하시기 바랍니다.[횡성군]",2
2024-07-10,3:10:37,충청남도,금강홍수통제소,홍수,5,"오늘 03:10 노성천 논산시(풋개다리)지점 홍수주의보. 피해에 대비 바랍니다. 내 위치, 침수우려지역 확인 vo.la/yyMIA [금강홍수통제소]",3
2024-08-01,7:35:40,부산광역시,강서구,폭염,7,"폭염경보 발효중이오니 장시간의 야외활동과 한낮 야외작업(논,밭,건설현장 등)을 자제하시고 그늘에서 휴식과 충분한 수분섭취 등 건강관리에 유의 바랍니다.[강서구]",2
2024-08-14,14:41:55,강원특별자치도,화천군,폭염,7,"금일 폭염이 지속되어 온열질환 발생 우려가 높으니 외출 및 야외작업 자제, 폭염안전수칙(물,그늘,휴식) 준수 등 건강관리에 유의하시기 바랍니다[화천군]",2
2024-06-17,15:26:39,경상북도,상주시,기타,24,오늘 13시경 청리면에서 발생한 실란가스 일부 유출 사고 대응이 종료되었습니다. 일상생활로 돌아가시기 바랍니다. [상주시],1
2024-08-11,11:44:19,전북특별자치도,고창군,물놀이,21,물놀이 안전사고 예방을 위해▲위험지역 접근금지▲구명조끼 착용▲충분한 준비운동▲야간 및 음주 후 수영금지▲어린이는 보호자와 동행 등 안전수칙 준수바랍니다[고창군],1
2024-08-26,14:01:18,경상남도,사천시,폭염,7,"사천시전역 폭염주의보 발효중△그늘,휴식,수분섭취 필수△야외,논,밭 등 작업 및 활동 자제△야외활동 중 어지럼증 등 발생시 응급실로 내원하시기 바랍니다.[사천시]",2
2024-08-25,11:09:10,경상북도,청도군,물놀이,21,"물놀이 사고예방 안전수칙 알림 ▲물놀이 위험지역 접근금지▲구명조끼 착용 필수▲충분한 준비운동▲음주 후, 야간 수영금지▲어린이는 보호자와 동행 등 안전유의[청도군]",1
2024-08-31,14:00:06,경상남도,창원시,폭염,7,"창원시 폭염주의보 발효 중. 물,그늘,휴식을 지켜 개인 건강 살펴기. 야외활동 자제. 물놀이 시 반드시 안전수칙을 지켜주세요. [창원시]",2
2023-09-04,12:56:30,충청남도,,폭염,7,[논산시]논산시 폭염주의보 발효중. 야외활동 시 충분한 수분 섭취와 휴식 등 폭염대비 행동수칙을 준수하여 온열질환이 발생하지 않도록 건강에 유의 바랍니다.,2
2024-08-10,9:01:55,부산광역시,부산시,폭염,7,주말 동안 무더운 날씨가 계속됩니다. 장시간 야외활동은 자제하시고 온열질환 예방을 위해 충분한 수분 섭취 및 휴식을 통해 건강 관리에 유의바랍니다. [부산시],2
2024-08-14,13:26:54,전라남도,고흥군,물놀이,21,여름철 물놀이 안전사고 예방을 위해▲준비운동하기▲구명조끼착용▲음주수영금지▲안전요원 배치된 장소 물놀이▲어린이보호자 동행▲물놀이 안전수칙 준수 바랍니다.[고흥군],1
2025-02-07,6:27:06,경기도,한국도로공사,교통,20,"중부내륙선 양평방향 감곡나들목 부근 교통사고로 전면차단되어, 감곡IC에서 국도로 우회하시기 바랍니다. [한국도로공사]",2
2024-08-07,9:21:20,강원특별자치도,삼척시,물놀이,21,"물놀이 사고 예방을 위해 하천, 계곡 등 물놀이 시 구명조끼 착용, 어린이는 보호자와 함께하기, 음주 후 수영금지 등 안전수칙을 지켜주시기 바랍니다. [삼척시]",1
2024-08-09,15:44:42,강원특별자치도,양양군,물놀이,21,"물놀이 안전사고 예방을 위해 야간입수금지, 방파제 미끄럼주의, 위험지역 낚시 및 다슬기 채취금지, 어린이는 보호자와 동행 등 안전에 유의바랍니다. [양양군]",1
2023-12-17,11:09:18,강원특별자치도,삼척시,기타,24,"동해안에 강한 너울성 파도가 유입되어 위험하오니, 방파제, 해안가, 갯바위 등 위험구역 접근을 자제하여 주시고 안전사고에 각별히 주의하시기 바랍니다.[삼척시]",2
2024-08-11,10:23:20,경기도,구리시청,폭염,7,"폭염경보 발효중. 충분한 휴식과 수분섭취. 낮 시간에는 야외활동을 자제하시고, 외출시에는 양산을 이용하세요. 무더운 여름 건강관리에 각별히 유의하세요[구리시청]",2
2024-07-10,8:11:20,경상북도,낙동강홍수통제소,홍수,5,"오늘 08:00 자호천 영천시(단포교)지점 홍수주의보. 피해에 대비 바랍니다. 내 위치, 침수우려지역 확인 vo.la/haERQ [낙동강홍수통제소]",3
